0.1717	0.1775	0.1944	0.2191	0.2372
0.1983	0.1585	0.1688	0.2343	0.2401
0.2842	0.2346	0.1843	0.13	0.1669
0.216	0.203	0.2287	0.163	0.1893
0.045	0.0775	0.1278	0.1346	0.6151
0.0106	0.0081	0.0281	0.1154	0.8377
0.1566	0.2151	0.2486	0.1592	0.2205
0.2554	0.2076	0.1812	0.1578	0.198
0.1984	0.1443	0.1581	0.2428	0.2564
0.4148	0.1913	0.1904	0.1429	0.0606
0.2323	0.1878	0.1687	0.214	0.1973
0.2009	0.2424	0.2066	0.1454	0.2048
0.184	0.196	0.207	0.2079	0.2052
0.0463	0.064	0.1644	0.222	0.5033
0.1927	0.1836	0.1906	0.2042	0.2288
0.4277	0.1975	0.1656	0.1091	0.1002
0.0717	0.1003	0.1458	0.1586	0.5236
0.2445	0.2454	0.1643	0.1983	0.1475
0.4876	0.1981	0.1738	0.0961	0.0444
0.0072	0.0254	0.0516	0.0773	0.8385
0.0062	0.0242	0.0443	0.1365	0.7889
0.0804	0.0925	0.1452	0.1617	0.5203
0.4891	0.2222	0.1176	0.1185	0.0527
0.8024	0.0981	0.0732	0.0202	0.006
0.8425	0.0787	0.0523	0.0224	0.0041
0.0054	0.0109	0.0346	0.0892	0.8599
0.0702	0.1032	0.1772	0.2127	0.4366
0.0114	0.0254	0.0373	0.1302	0.7956
0.0884	0.1457	0.1834	0.1971	0.3854
0.449	0.1891	0.1606	0.1274	0.074
0.0323	0.0617	0.1035	0.1334	0.6691
0.0076	0.0163	0.0255	0.0549	0.8957
0.8367	0.0755	0.0471	0.0224	0.0183
0.006	0.016	0.0404	0.0666	0.8711
0.0017	0.0154	0.0468	0.1072	0.8288
0.8541	0.084	0.0362	0.0175	0.0082
0.1797	0.1735	0.1594	0.1885	0.2989
0.8283	0.0883	0.0584	0.0199	0.0051
0.0054	0.0344	0.0309	0.0815	0.8479
0.8514	0.0854	0.0468	0.0113	0.0051
0.0421	0.0975	0.1135	0.1812	0.5657
0.8096	0.1173	0.0507	0.018	0.0044
0.0465	0.0728	0.0982	0.1276	0.6548
0.0601	0.0382	0.0733	0.1039	0.7244
0.2093	0.1458	0.2187	0.2063	0.2199
0.0501	0.0566	0.0613	0.0877	0.7444
0.0101	0.0401	0.0495	0.1474	0.753
0.0545	0.06	0.1127	0.0775	0.6953
0.0806	0.0833	0.0678	0.111	0.6574
0.0046	0.0335	0.0347	0.0932	0.8341
0.709	0.0969	0.0774	0.0517	0.065
0.76	0.0699	0.0686	0.0692	0.0323
0.0575	0.0839	0.1063	0.0862	0.6662
0.0519	0.0838	0.1089	0.096	0.6595
0.8148	0.1079	0.0526	0.0193	0.0054
0.7529	0.1577	0.048	0.0308	0.0107
0.0338	0.0323	0.0891	0.1268	0.7181
0.201	0.1628	0.167	0.2126	0.2566
0.1569	0.1515	0.198	0.2156	0.278
0.0108	0.0479	0.0542	0.1549	0.7322
0.001	0.0279	0.0583	0.0592	0.8536
0.1916	0.221	0.1716	0.176	0.2398
0.0123	0.0164	0.0701	0.1422	0.7589
0.6991	0.0582	0.0866	0.0661	0.09
0.684	0.0777	0.1006	0.074	0.0638
0.0738	0.1003	0.0827	0.0677	0.6756
0.5387	0.1311	0.1487	0.1073	0.0742
0.0098	0.0267	0.0374	0.1106	0.8155
0.0843	0.1559	0.1971	0.2785	0.2843
0.2582	0.2188	0.2216	0.18	0.1214
