0.9091	0.06	0.013	0.017	0.0008
0.8998	0.0526	0.0355	0.006	0.0062
0.0018	0.0058	0.0181	0.0541	0.9202
0.0	0.0048	0.0317	0.043	0.9205
0.8839	0.0752	0.034	0.0063	0.0006
0.8139	0.08	0.0677	0.0226	0.0158
0.9058	0.0629	0.0211	0.0079	0.0023
0.0022	0.005	0.0336	0.06	0.8992
0.8995	0.0641	0.0248	0.0093	0.0023
0.0028	0.0203	0.0211	0.0659	0.8898
0.8996	0.0547	0.0392	0.0061	0.0004
0.0025	0.0116	0.0289	0.0511	0.9059
0.0035	0.0068	0.022	0.0643	0.9034
0.9045	0.0568	0.0304	0.0063	0.002
0.9002	0.0586	0.0224	0.0172	0.0015
0.2426	0.1902	0.1489	0.1743	0.244
0.1794	0.1978	0.1546	0.1604	0.3077
0.0181	0.0193	0.0559	0.1411	0.7656
0.1798	0.1983	0.1536	0.189	0.2792
0.318	0.1603	0.1946	0.1483	0.1787
0.334	0.1697	0.1588	0.1765	0.1609
0.1901	0.1891	0.2131	0.1826	0.2251
0.2142	0.1884	0.2192	0.2158	0.1624
0.0136	0.0206	0.0472	0.0976	0.821
0.2034	0.2011	0.1503	0.1712	0.274
0.1973	0.2139	0.2226	0.1821	0.1841
0.2704	0.1792	0.2028	0.1649	0.1827
0.2718	0.1892	0.1362	0.2025	0.2003
0.2301	0.1929	0.1982	0.216	0.1628
0.2194	0.2025	0.1498	0.1999	0.2285
0.2515	0.1822	0.1735	0.2042	0.1886
0.2392	0.2133	0.2035	0.1712	0.1728
0.2489	0.1752	0.219	0.1781	0.1788
0.2404	0.2432	0.2155	0.1331	0.1677
0.2124	0.2301	0.2104	0.1506	0.1965
0.1719	0.1986	0.2399	0.1841	0.2055
0.2123	0.2081	0.1555	0.2014	0.2227
0.1552	0.1768	0.2182	0.2007	0.2492
0.1845	0.2378	0.1926	0.1985	0.1866
0.2072	0.1679	0.2122	0.1928	0.2199
0.1646	0.2211	0.1905	0.1577	0.2662
0.1689	0.1388	0.1819	0.252	0.2584
0.7775	0.1091	0.0571	0.0335	0.0228
0.1595	0.2218	0.1675	0.1223	0.3289
0.3308	0.231	0.1626	0.1606	0.115
0.1591	0.1675	0.1604	0.1514	0.3615
0.3084	0.2162	0.2018	0.1452	0.1284
0.7753	0.1021	0.0728	0.0402	0.0096
0.1595	0.1599	0.1964	0.188	0.2961
0.1897	0.1995	0.2238	0.1756	0.2114
0.3294	0.2036	0.1511	0.1658	0.1501
0.3353	0.1291	0.1621	0.1649	0.2087
0.1805	0.1613	0.1605	0.1899	0.3077
0.1619	0.15	0.1891	0.1821	0.3168
0.1544	0.1606	0.3013	0.1739	0.2099
0.1372	0.1637	0.199	0.2327	0.2674
0.1992	0.2202	0.198	0.1947	0.1879
0.302	0.1911	0.184	0.1715	0.1515
0.3087	0.2355	0.1225	0.172	0.1612
0.3157	0.2583	0.1727	0.1362	0.1172
0.1842	0.2455	0.2381	0.1797	0.1525
0.9065	0.0645	0.0234	0.0044	0.0012
0.2691	0.1748	0.2183	0.173	0.1649
0.3484	0.1723	0.1592	0.1651	0.1551
0.343	0.1643	0.1635	0.1353	0.194
0.1121	0.2138	0.1745	0.1605	0.3391
0.2199	0.1821	0.2031	0.1494	0.2456
0.2785	0.2254	0.206	0.1357	0.1544
0.8902	0.075	0.0289	0.0051	0.0008
0.0044	0.0045	0.0202	0.0712	0.8996
