0.0366	0.175	0.4467	0.2912	0.0505
0.0098	0.1953	0.4738	0.2451	0.076
0.1233	0.3479	0.3448	0.1611	0.0228
0.1744	0.3508	0.3769	0.0965	0.0014
0.945	0.055	0.0	0.0	0.0
0.1783	0.3635	0.2901	0.1137	0.0544
0.0126	0.1091	0.3429	0.4362	0.0993
0.0352	0.2438	0.5638	0.1269	0.0303
0.0218	0.1235	0.3801	0.3958	0.0787
0.0	0.0004	0.0432	0.1352	0.8212
0.0107	0.0977	0.3758	0.4589	0.0568
0.0295	0.3687	0.4059	0.1846	0.0112
0.1577	0.3044	0.4355	0.1024	0.0001
0.7704	0.2191	0.0104	0.0	0.0
0.0266	0.1541	0.4985	0.2559	0.0648
0.4415	0.1482	0.267	0.0834	0.0599
0.2544	0.2924	0.2221	0.1732	0.0579
0.6354	0.2347	0.1067	0.0222	0.0009
0.414	0.1836	0.1381	0.1798	0.0845
0.2202	0.1591	0.2886	0.0745	0.2577
0.2056	0.204	0.1818	0.2672	0.1414
0.3059	0.2015	0.2432	0.1623	0.0871
0.0355	0.1499	0.2661	0.2479	0.3006
0.2337	0.3045	0.2559	0.1548	0.0511
0.2456	0.174	0.2165	0.1873	0.1766
0.921	0.0485	0.0248	0.0058	0.0
0.1173	0.0642	0.2246	0.2661	0.3278
0.2902	0.1629	0.2286	0.1259	0.1923
0.0	0.0	0.0235	0.152	0.8245
0.321	0.3537	0.136	0.0983	0.0911
0.0066	0.0827	0.0775	0.2385	0.5948
0.2963	0.3421	0.1776	0.1079	0.0762
0.0812	0.1235	0.258	0.2045	0.3329
0.4333	0.1597	0.186	0.0948	0.1261
0.3414	0.2226	0.1901	0.1768	0.0691
0.0554	0.1104	0.1299	0.2559	0.4484
0.0157	0.0269	0.1229	0.3294	0.5051
0.7347	0.1553	0.0695	0.0221	0.0184
0.4058	0.1787	0.2379	0.0717	0.1058
0.0706	0.0966	0.1944	0.2454	0.393
0.3053	0.3128	0.197	0.1442	0.0406
0.1141	0.0842	0.2186	0.243	0.34
0.9123	0.0792	0.0037	0.0048	0.0
0.9269	0.0492	0.0195	0.0024	0.0019
0.0	0.0028	0.0111	0.0778	0.9082
0.8884	0.098	0.0135	0.0	0.0
0.0	0.001	0.0101	0.1166	0.8722
0.9209	0.0786	0.0005	0.0	0.0
0.9449	0.0351	0.0192	0.0008	0.0
0.9466	0.0378	0.0144	0.0	0.0012
0.0	0.0322	0.009	0.0817	0.8771
0.0	0.0109	0.023	0.0667	0.8993
0.9292	0.0394	0.0313	0.0	0.0
0.8971	0.059	0.0439	0.0	0.0
0.3289	0.1431	0.2567	0.1554	0.1158
0.8971	0.0858	0.0171	0.0	0.0
0.8441	0.1104	0.0406	0.0049	0.0
0.0	0.0067	0.0143	0.0586	0.9204
0.0	0.0	0.0299	0.038	0.9321
0.0014	0.0096	0.0177	0.0679	0.9034
0.3866	0.2563	0.1835	0.0812	0.0924
0.0454	0.3039	0.4406	0.1683	0.0418
0.0	0.0	0.0111	0.0561	0.9328
0.0	0.0055	0.0277	0.0528	0.9141
0.0003	0.0064	0.0463	0.0712	0.8759
0.9165	0.0618	0.0217	0.0	0.0
0.0283	0.1347	0.3967	0.1744	0.2658
0.2276	0.136	0.2192	0.1985	0.2186
0.8031	0.1914	0.0055	0.0	0.0
0.0	0.0	0.0046	0.1246	0.8707
